"V1","V2"
0.980703428160257,-1.66351832361782
-2.50590853051439,1.56706401981832
-1.40808092806882,0.271530631028165
-0.880114829175287,-0.897761209753005
0.203048190822342,1.19487441289633
-0.384996357642639,-0.727010706948868
-1.02249296791593,-1.53520476861345
-0.180767821871805,-1.52562483269969
0.582823882884298,-0.208226132399262
-0.76410590094351,-1.8119858408097
1.72748436346286,-0.369082618505032
0.61700778044397,0.390443220034556
0.795094194465407,-0.281688294667356
0.50231576693206,0.686064745867611
-0.530886586717951,-0.172232264764427
-2.10428414609722,-0.276162294149554
1.05669836352621,-0.381280926695357
0.0486733380949885,2.24352434441637
-0.57995212298456,-0.412521783962541
-1.6243988360538,-0.820410518927229
-1.90370734693815,-0.778638717076318
-1.82204639948313,-0.0602014708028077
-2.21568908224221,-0.843397509454598
0.262106598814344,1.11762732044156
-0.621430536434993,-0.164190769937891
-2.13926871191432,-0.215170903693173
-0.632495469374764,-0.0649487284987554
-2.50911776313864,-0.367514364268373
1.58357923713492,0.237695681785031
0.829770052175909,1.80691677635121
0.646964860315703,-0.10034433976798
1.73786481650171,0.657514066670324
-0.343448121518276,0.532211153977285
-0.768032146808219,0.131623413468678
0.211367128577179,0.753448974512824
0.499779184696833,0.16680537190503
-2.27721894078543,-0.50940741310715
0.0748877699434131,-0.52535851173706
-2.58671522614919,-0.185733483233809
0.748538320738201,0.361723972037339
-1.15203773997054,-1.46756089657066
1.7009494674114,1.15387309211354
-2.3045276919779,-0.31559370215636
0.842581352479401,-0.538813035886171
0.897928541453475,0.313241425994763
0.855627800220817,-0.362771797218937
0.666703337017622,0.145746158965344
-0.150378319734544,-0.378147474542315
1.18805626211051,1.09257616392834
1.57371626265909,1.04985619598562
0.841443956777245,1.605938883371
1.12653738215907,0.651648425231538
0.41023281193005,0.186103253402623
0.790873495157885,1.2593604231147
0.653465860192216,0.398709563345388
0.378657620693489,1.1138977537445
0.715490255103845,1.54000309894428
0.774487154385107,1.83757430433488
1.44226393242623,0.121631827963424
0.864586869469191,0.835246347172907
0.799420861925189,1.75445525975666
0.454996135755532,2.10487831138276
-1.74197395550295,-0.0888963133707753
0.59805760765595,-0.877368530150901
0.372268428921887,-1.39673843775389
0.0207047471285054,-1.37606055926018
-0.87162652725286,-0.27894159056708
0.856057794790757,-0.627500630362349
0.210239112702812,0.0405272514142646
0.807907140618113,-1.2452590663879
-0.0361825253009705,0.891476923365612
0.468542202310794,-0.808646999230221
-1.70252284579613,1.36906548858649
-0.808952750017078,0.0458512371310597
-0.174102276046774,1.4034181890581
1.63234758510096,-0.109270450475157
0.806491553149065,0.665107495883487
-1.66801286049802,-0.612981985865529
-0.0840799035904865,-0.504295063573521
-1.06339272114995,-1.83218714761056
2.1629982542511,0.748046707967504
0.780925777840185,0.241478723794742
0.911603492396329,2.105064635772
-0.391449826104886,-1.65618471630807
1.65723128745755,-1.66861812675927
0.982590477362589,-0.316615677647163
-1.95135998286626,-0.170205463098777
-2.72430102006721,0.472084206480636
0.752627253351235,-0.0564696617345634
0.459612816924867,-0.438558974800472
0.175162900419343,-0.312048717977307
-0.910697557688426,0.482770894381997
-0.20797464833562,0.982711157614399
-0.218738783486353,0.808564442794343
-0.810092615527548,0.261360250528918
-1.34915789903482,-0.305205733930753
-0.700180470145635,0.599262202682281
0.891224534547626,-0.414680044601651
-0.168873272687951,-1.29220997670007
-1.23912466113029,-0.876133571902894
-1.14025885752214,0.0742481240682776
-1.21124171037686,-1.06937553726859
-1.61934251136606,-0.0931980715862988
-1.47748706791161,-0.86936893972428
-2.67518828573665,1.38034006521822
1.13785072353296,0.803635218466663
-1.54859069388271,2.51483021468524
0.703264729722659,1.21406141006924
0.015762719133074,1.94982989088603
-0.284235640105425,-1.00397999079659
-2.49078364419763,1.92476903069247
-2.3149304070868,0.211153539706983
0.662159881380405,-0.805317814272015
0.628033982330836,-1.01608294296003
-0.165646537941172,-0.531672929085302
1.87588167624206,0.425920473228985
1.59377459575826,1.16681050618045
1.31574488749676,0.648518452015567
